Category,Indicator,Metro,Year_Desc,Year,Value,Formatted_Value,Rank,Rank_Order,Key_Indicator,Data_Type
Economy,Jobs Paying a Family Sustaining Wage,"Dallas-Fort Worth-Arlington, TX Metro Area",2015 (2013 data),2015,0.59003036058745,59.00%,8,(highest to lowest),0,Percent
Economy,Jobs Paying a Family Sustaining Wage,"Dallas-Fort Worth-Arlington, TX Metro Area",2016 (2014 data),2016,0.6160000984652,61.60%,8,(highest to lowest),0,Percent
Economy,Jobs Paying a Family Sustaining Wage,"Dallas-Fort Worth-Arlington, TX Metro Area",2017 (2015 data),2017,0.6206101758934166,62.06%,7,(highest to lowest),0,Percent
Economy,Jobs Paying a Family Sustaining Wage,"Dallas-Fort Worth-Arlington, TX Metro Area",2018 (2016 data),2018,0.6408817728680342,64.09%,4,(highest to lowest),0,Percent
Economy,Jobs Paying a Family Sustaining Wage,"Dallas-Fort Worth-Arlington, TX Metro Area",2019 (2017 data),2019,0.682272702492547,68.23%,2,(highest to lowest),0,Percent
Economy,Wage Gap (White-Of Color),"Dallas-Fort Worth-Arlington, TX Metro Area",2015 (2013 data),2015,0.5681818181818181,56.82%,12,(highest to lowest),0,Percent
Economy,Wage Gap (White-Of Color),"Dallas-Fort Worth-Arlington, TX Metro Area",2016 (2014 data),2016,0.583333333837139,58.33%,12,(highest to lowest),0,Percent
Economy,Wage Gap (White-Of Color),"Dallas-Fort Worth-Arlington, TX Metro Area",2017 (2015 data),2017,0.5833333321562969,58.33%,12,(highest to lowest),0,Percent
Economy,Wage Gap (White-Of Color),"Dallas-Fort Worth-Arlington, TX Metro Area",2018 (2016 data),2018,0.6,60.00%,9,(highest to lowest),0,Percent
Economy,Wage Gap (White-Of Color),"Dallas-Fort Worth-Arlington, TX Metro Area",2019 (2017 data),2019,0.6,60.00%,10,(highest to lowest),0,Percent
Economy,Employment Gap (White-Of Color),"Dallas-Fort Worth-Arlington, TX Metro Area",2015 (2013 data),2015,0.056144076689685796,5.61%,5,(lowest to highest),1,Percent
Economy,Employment Gap (White-Of Color),"Dallas-Fort Worth-Arlington, TX Metro Area",2016 (2014 data),2016,0.06,6.00%,4,(lowest to highest),1,Percent
Economy,Employment Gap (White-Of Color),"Dallas-Fort Worth-Arlington, TX Metro Area",2017 (2015 data),2017,0.04431079499083923,4.43%,3,(lowest to highest),1,Percent
Economy,Employment Gap (White-Of Color),"Dallas-Fort Worth-Arlington, TX Metro Area",2018 (2016 data),2018,0.04291541932384302,4.29%,3,(lowest to highest),1,Percent
Economy,Employment Gap (White-Of Color),"Dallas-Fort Worth-Arlington, TX Metro Area",2019 (2017 data),2019,0.046899510527986465,4.69%,6,(lowest to highest),1,Percent
Economy,Gross Regional Product Growth,"Denver-Aurora-Lakewood, CO Metro Area",2015 (12-13 data),2015,0.013,1.30%,8,(highest to lowest),0,Percent
Economy,Gross Regional Product Growth,"Denver-Aurora-Lakewood, CO Metro Area",2016 (13-14 data),2016,0.06,6.00%,1,(highest to lowest),0,Percent
Economy,Gross Regional Product Growth,"Denver-Aurora-Lakewood, CO Metro Area",2017 (14-15 data),2017,0.046,4.60%,5,(highest to lowest),0,Percent
Economy,Gross Regional Product Growth,"Denver-Aurora-Lakewood, CO Metro Area",2018 (15-16 data),2018,0.012,1.20%,10,(highest to lowest),0,Percent
Economy,Gross Regional Product Growth,"Denver-Aurora-Lakewood, CO Metro Area",2019 (16-17 data),2019,0.036,3.60%,5,(highest to lowest),0,Percent
Economy,Yearly Job Growth,"Denver-Aurora-Lakewood, CO Metro Area",2015 (12-13 data),2015,0.03702410456463343,3.70%,3,(highest to lowest),1,Percent
Economy,Yearly Job Growth,"Denver-Aurora-Lakewood, CO Metro Area",2016 (13-14 data),2016,0.03894172718317513,3.89%,2,(highest to lowest),1,Percent
Economy,Yearly Job Growth,"Denver-Aurora-Lakewood, CO Metro Area",2017 (14-15 data),2017,0.038302131530690925,3.83%,4,(highest to lowest),1,Percent
Economy,Yearly Job Growth,"Denver-Aurora-Lakewood, CO Metro Area",2018 (15-16 data),2018,0.027811894786050062,2.78%,7,(highest to lowest),1,Percent
Economy,Yearly Job Growth,"Denver-Aurora-Lakewood, CO Metro Area",2019 (16-17 data),2019,0.020563927775886594,2.06%,8,(highest to lowest),1,Percent
Economy,Average Weekly Wage,"Denver-Aurora-Lakewood, CO Metro Area",2015 (2013 data),2015,1080.0,"$1,080.00",4,(highest to lowest),0,Dollar
Economy,Average Weekly Wage,"Denver-Aurora-Lakewood, CO Metro Area",2016 (2014 data),2016,1121.0,"$1,121.00",4,(highest to lowest),0,Dollar
Economy,Average Weekly Wage,"Denver-Aurora-Lakewood, CO Metro Area",2017 (2015 data),2017,1151.0,"$1,151.00",4,(highest to lowest),0,Dollar
Economy,Average Weekly Wage,"Denver-Aurora-Lakewood, CO Metro Area",2018 (2016 data),2018,1162.0,"$1,162.00",4,(highest to lowest),0,Dollar
Economy,Average Weekly Wage,"Denver-Aurora-Lakewood, CO Metro Area",2019 (2017 data),2019,1213.0,"$1,213.00",4,(highest to lowest),0,Dollar
Economy,Jobs Paying a Family Sustaining Wage,"Denver-Aurora-Lakewood, CO Metro Area",2015 (2013 data),2015,0.6770005744853,67.70%,4,(highest to lowest),0,Percent
Economy,Jobs Paying a Family Sustaining Wage,"Denver-Aurora-Lakewood, CO Metro Area",2016 (2014 data),2016,0.67900946453387,67.90%,5,(highest to lowest),0,Percent
Economy,Jobs Paying a Family Sustaining Wage,"Denver-Aurora-Lakewood, CO Metro Area",2017 (2015 data),2017,0.6694996652792735,66.95%,5,(highest to lowest),0,Percent
Economy,Jobs Paying a Family Sustaining Wage,"Denver-Aurora-Lakewood, CO Metro Area",2018 (2016 data),2018,0.6233003201494506,62.33%,6,(highest to lowest),0,Percent
Economy,Jobs Paying a Family Sustaining Wage,"Denver-Aurora-Lakewood, CO Metro Area",2019 (2017 data),2019,0.603382924615246,60.34%,8,(highest to lowest),0,Percent
Economy,Wage Gap (White-Of Color),"Denver-Aurora-Lakewood, CO Metro Area",2015 (2013 data),2015,0.6796116504854368,67.96%,3,(highest to lowest),0,Percent
Economy,Wage Gap (White-Of Color),"Denver-Aurora-Lakewood, CO Metro Area",2016 (2014 data),2016,0.6550218339965757,65.50%,4,(highest to lowest),0,Percent
Economy,Wage Gap (White-Of Color),"Denver-Aurora-Lakewood, CO Metro Area",2017 (2015 data),2017,0.6382978716827526,63.83%,7,(highest to lowest),0,Percent
Economy,Wage Gap (White-Of Color),"Denver-Aurora-Lakewood, CO Metro Area",2018 (2016 data),2018,0.6,60.00%,9,(highest to lowest),0,Percent
Economy,Wage Gap (White-Of Color),"Denver-Aurora-Lakewood, CO Metro Area",2019 (2017 data),2019,0.6530612244897959,65.31%,9,(highest to lowest),0,Percent
Economy,Employment Gap (White-Of Color),"Denver-Aurora-Lakewood, CO Metro Area",2015 (2013 data),2015,0.07735760975576778,7.74%,9,(lowest to highest),1,Percent
Economy,Employment Gap (White-Of Color),"Denver-Aurora-Lakewood, CO Metro Area",2016 (2014 data),2016,0.08617988005255173,8.62%,8,(lowest to highest),1,Percent
Economy,Employment Gap (White-Of Color),"Denver-Aurora-Lakewood, CO Metro Area",2017 (2015 data),2017,0.08340353448459248,8.34%,9,(lowest to highest),1,Percent
Economy,Employment Gap (White-Of Color),"Denver-Aurora-Lakewood, CO Metro Area",2018 (2016 data),2018,0.076,7.60%,8,(lowest to highest),1,Percent
Economy,Employment Gap (White-Of Color),"Denver-Aurora-Lakewood, CO Metro Area",2019 (2017 data),2019,0.05398565499027719,5.40%,7,(lowest to highest),1,Percent
Economy,Gross Regional Product Growth,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2015 (12-13 data),2015,0.016,1.60%,7,(highest to lowest),0,Percent
Economy,Gross Regional Product Growth,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2016 (13-14 data),2016,0.033,3.30%,8,(highest to lowest),0,Percent
Economy,Gross Regional Product Growth,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2017 (14-15 data),2017,0.018,1.80%,12,(highest to lowest),0,Percent
Economy,Gross Regional Product Growth,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2018 (15-16 data),2018,0.021,2.10%,7,(highest to lowest),0,Percent
Economy,Gross Regional Product Growth,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019 (16-17 data),2019,0.022,2.20%,11,(highest to lowest),0,Percent
Economy,Yearly Job Growth,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2015 (12-13 data),2015,0.03244919527699757,3.24%,6,(highest to lowest),1,Percent
Economy,Yearly Job Growth,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2016 (13-14 data),2016,0.015534359235236763,1.55%,11,(highest to lowest),1,Percent
Economy,Yearly Job Growth,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2017 (14-15 data),2017,0.019705475388192967,1.97%,10,(highest to lowest),1,Percent
Economy,Yearly Job Growth,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2018 (15-16 data),2018,0.01749176610835223,1.75%,10,(highest to lowest),1,Percent
Economy,Yearly Job Growth,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019 (16-17 data),2019,0.017285479167516046,1.73%,9,(highest to lowest),1,Percent
Economy,Average Weekly Wage,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2015 (2013 data),2015,1053.0,"$1,053.00",6,(highest to lowest),0,Dollar
Economy,Average Weekly Wage,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2016 (2014 data),2016,1084.0,"$1,084.00",6,(highest to lowest),0,Dollar
Economy,Average Weekly Wage,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2017 (2015 data),2017,1122.0,"$1,122.00",6,(highest to lowest),0,Dollar
Economy,Average Weekly Wage,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2018 (2016 data),2018,1135.0,"$1,135.00",6,(highest to lowest),0,Dollar
Economy,Average Weekly Wage,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019 (2017 data),2019,1172.0,"$1,172.00",6,(highest to lowest),0,Dollar
Economy,Jobs Paying a Family Sustaining Wage,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2015 (2013 data),2015,0.666030357008,66.60%,6,(highest to lowest),0,Percent
Economy,Jobs Paying a Family Sustaining Wage,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2016 (2014 data),2016,0.6930002489513,69.30%,4,(highest to lowest),0,Percent
Economy,Jobs Paying a Family Sustaining Wage,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2017 (2015 data),2017,0.677845139332057,67.78%,4,(highest to lowest),0,Percent
Economy,Jobs Paying a Family Sustaining Wage,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2018 (2016 data),2018,0.6569480799352445,65.69%,2,(highest to lowest),0,Percent
Economy,Jobs Paying a Family Sustaining Wage,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019 (2017 data),2019,0.713022237632678,71.30%,1,(highest to lowest),0,Percent
Economy,Wage Gap (White-Of Color),"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2015 (2013 data),2015,0.6750024673645,67.50%,5,(highest to lowest),0,Percent
Economy,Wage Gap (White-Of Color),"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2016 (2014 data),2016,0.6,60.00%,9,(highest to lowest),0,Percent
Economy,Wage Gap (White-Of Color),"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2017 (2015 data),2017,0.6222222215526192,62.22%,9,(highest to lowest),0,Percent
Economy,Wage Gap (White-Of Color),"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2018 (2016 data),2018,0.6564551422319475,65.65%,7,(highest to lowest),0,Percent
Economy,Wage Gap (White-Of Color),"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019 (2017 data),2019,0.6666666666666666,66.67%,5,(highest to lowest),0,Percent
Economy,Employment Gap (White-Of Color),"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2015 (2013 data),2015,0.12968902071604393,12.97%,12,(lowest to highest),1,Percent
Economy,Employment Gap (White-Of Color),"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2016 (2014 data),2016,0.12990975960253315,12.99%,11,(lowest to highest),1,Percent
Economy,Employment Gap (White-Of Color),"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2017 (2015 data),2017,0.10020134791590396,10.02%,10,(lowest to highest),1,Percent
Economy,Employment Gap (White-Of Color),"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2018 (2016 data),2018,0.1129339931181974,11.29%,11,(lowest to highest),1,Percent
Economy,Employment Gap (White-Of Color),"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019 (2017 data),2019,0.08593429367534466,8.59%,11,(lowest to highest),1,Percent
Economy,Gross Regional Product Growth,"Pittsburgh, PA Metro Area",2015 (12-13 data),2015,0.018,1.80%,6,(highest to lowest),0,Percent
Economy,Gross Regional Product Growth,"Pittsburgh, PA Metro Area",2016 (13-14 data),2016,0.035,3.50%,7,(highest to lowest),0,Percent
Economy,Gross Regional Product Growth,"Pittsburgh, PA Metro Area",2017 (14-15 data),2017,0.032,3.20%,10,(highest to lowest),0,Percent
Economy,Gross Regional Product Growth,"Pittsburgh, PA Metro Area",2018 (15-16 data),2018,0.002,0.20%,12,(highest to lowest),0,Percent
Economy,Gross Regional Product Growth,"Pittsburgh, PA Metro Area",2019 (16-17 data),2019,0.037,3.70%,4,(highest to lowest),0,Percent
Economy,Yearly Job Growth,"Pittsburgh, PA Metro Area",2015 (12-13 data),2015,0.0005321499678796466,0.05%,12,(highest to lowest),1,Percent
Economy,Yearly Job Growth,"Pittsburgh, PA Metro Area",2016 (13-14 data),2016,-0.0007076380281215535,-0.07%,12,(highest to lowest),1,Percent
Economy,Yearly Job Growth,"Pittsburgh, PA Metro Area",2017 (14-15 data),2017,0.002570991631745777,0.26%,12,(highest to lowest),1,Percent
Economy,Yearly Job Growth,"Pittsburgh, PA Metro Area",2018 (15-16 data),2018,-0.0011472070235977393,-0.11%,12,(highest to lowest),1,Percent
Economy,Yearly Job Growth,"Pittsburgh, PA Metro Area",2019 (16-17 data),2019,0.007424456293723796,0.74%,12,(highest to lowest),1,Percent
Economy,Average Weekly Wage,"Pittsburgh, PA Metro Area",2015 (2013 data),2015,954.0,$954.00,12,(highest to lowest),0,Dollar
Economy,Average Weekly Wage,"Pittsburgh, PA Metro Area",2016 (2014 data),2016,980.0,$980.00,12,(highest to lowest),0,Dollar
Economy,Average Weekly Wage,"Pittsburgh, PA Metro Area",2017 (2015 data),2017,1019.0,"$1,019.00",12,(highest to lowest),0,Dollar
Economy,Average Weekly Wage,"Pittsburgh, PA Metro Area",2018 (2016 data),2018,1015.0,"$1,015.00",12,(highest to lowest),0,Dollar
Economy,Average Weekly Wage,"Pittsburgh, PA Metro Area",2019 (2017 data),2019,1048.0,"$1,048.00",12,(highest to lowest),0,Dollar
Economy,Jobs Paying a Family Sustaining Wage,"Pittsburgh, PA Metro Area",2015 (2013 data),2015,0.5521000054658,55.21%,12,(highest to lowest),0,Percent
Economy,Jobs Paying a Family Sustaining Wage,"Pittsburgh, PA Metro Area",2016 (2014 data),2016,0.5990000846541,59.90%,10,(highest to lowest),0,Percent
Economy,Jobs Paying a Family Sustaining Wage,"Pittsburgh, PA Metro Area",2017 (2015 data),2017,0.5899253896075228,58.99%,11,(highest to lowest),0,Percent
Economy,Jobs Paying a Family Sustaining Wage,"Pittsburgh, PA Metro Area",2018 (2016 data),2018,0.6175123929698062,61.75%,8,(highest to lowest),0,Percent
Economy,Jobs Paying a Family Sustaining Wage,"Pittsburgh, PA Metro Area",2019 (2017 data),2019,0.6454830310251997,64.55%,4,(highest to lowest),0,Percent
Economy,Wage Gap (White-Of Color),"Pittsburgh, PA Metro Area",2015 (2013 data),2015,0.7714285714285714,77.14%,1,(highest to lowest),0,Percent
Economy,Wage Gap (White-Of Color),"Pittsburgh, PA Metro Area",2016 (2014 data),2016,0.6973684201817874,69.74%,2,(highest to lowest),0,Percent
Economy,Wage Gap (White-Of Color),"Pittsburgh, PA Metro Area",2017 (2015 data),2017,0.7070707056872299,70.71%,1,(highest to lowest),0,Percent
Economy,Wage Gap (White-Of Color),"Pittsburgh, PA Metro Area",2018 (2016 data),2018,0.75,75.00%,1,(highest to lowest),0,Percent
Economy,Wage Gap (White-Of Color),"Pittsburgh, PA Metro Area",2019 (2017 data),2019,0.6575,65.75%,7,(highest to lowest),0,Percent
Economy,Employment Gap (White-Of Color),"Pittsburgh, PA Metro Area",2015 (2013 data),2015,0.11701778796575835,11.70%,10,(lowest to highest),1,Percent
Economy,Employment Gap (White-Of Color),"Pittsburgh, PA Metro Area",2016 (2014 data),2016,0.13745903965553408,13.75%,12,(lowest to highest),1,Percent
Economy,Employment Gap (White-Of Color),"Pittsburgh, PA Metro Area",2017 (2015 data),2017,0.12492755103437747,12.49%,12,(lowest to highest),1,Percent
Economy,Employment Gap (White-Of Color),"Pittsburgh, PA Metro Area",2018 (2016 data),2018,0.12734956059788105,12.73%,12,(lowest to highest),1,Percent
Economy,Employment Gap (White-Of Color),"Pittsburgh, PA Metro Area",2019 (2017 data),2019,0.10126775907363639,10.13%,12,(lowest to highest),1,Percent
Economy,Gross Regional Product Growth,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2015 (12-13 data),2015,-0.026,-2.60%,12,(highest to lowest),0,Percent
Economy,Gross Regional Product Growth,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2016 (13-14 data),2016,0.017,1.70%,11,(highest to lowest),0,Percent
Economy,Gross Regional Product Growth,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2017 (14-15 data),2017,0.038,3.80%,8,(highest to lowest),0,Percent
Economy,Gross Regional Product Growth,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2018 (15-16 data),2018,0.036,3.60%,6,(highest to lowest),0,Percent
Economy,Gross Regional Product Growth,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2019 (16-17 data),2019,0.03,3.00%,8,(highest to lowest),0,Percent
Economy,Yearly Job Growth,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2015 (12-13 data),2015,0.02601570590351803,2.60%,9,(highest to lowest),1,Percent
Economy,Yearly Job Growth,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2016 (13-14 data),2016,0.030614356253381762,3.06%,7,(highest to lowest),1,Percent
Economy,Yearly Job Growth,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2017 (14-15 data),2017,0.034690188079560084,3.47%,6,(highest to lowest),1,Percent
Economy,Yearly Job Growth,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2018 (15-16 data),2018,0.029060668392640137,2.91%,6,(highest to lowest),1,Percent
Economy,Yearly Job Growth,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2019 (16-17 data),2019,0.026878498352128424,2.69%,4,(highest to lowest),1,Percent
Economy,Average Weekly Wage,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2015 (2013 data),2015,975.0,$975.00,10,(highest to lowest),0,Dollar
Economy,Average Weekly Wage,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2016 (2014 data),2016,1008.0,"$1,008.00",10,(highest to lowest),0,Dollar
Economy,Average Weekly Wage,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2017 (2015 data),2017,1047.0,"$1,047.00",10,(highest to lowest),0,Dollar
Economy,Average Weekly Wage,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2018 (2016 data),2018,1070.0,"$1,070.00",10,(highest to lowest),0,Dollar
Economy,Average Weekly Wage,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2019 (2017 data),2019,1107.0,"$1,107.00",10,(highest to lowest),0,Dollar
Economy,Jobs Paying a Family Sustaining Wage,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2015 (2013 data),2015,0.6692069609904228,66.92%,5,(highest to lowest),0,Percent
Economy,Jobs Paying a Family Sustaining Wage,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2016 (2014 data),2016,0.6590001440476,65.90%,6,(highest to lowest),0,Percent
Economy,Jobs Paying a Family Sustaining Wage,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2017 (2015 data),2017,0.6484339120051438,64.84%,6,(highest to lowest),0,Percent
Economy,Jobs Paying a Family Sustaining Wage,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2018 (2016 data),2018,0.5768256386635014,57.68%,10,(highest to lowest),0,Percent
Economy,Jobs Paying a Family Sustaining Wage,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2019 (2017 data),2019,0.592579468653311,59.26%,9,(highest to lowest),0,Percent
Economy,Wage Gap (White-Of Color),"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2015 (2013 data),2015,0.6666666666666666,66.67%,6,(highest to lowest),0,Percent
Economy,Wage Gap (White-Of Color),"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2016 (2014 data),2016,0.6407035157987113,64.07%,5,(highest to lowest),0,Percent
